_fivetran Synced (Ad Set History),Account Id (Ad Set History),Adset Source Id,Asset Feed Id,Bid Strategy,Billing Event,Campaign Id,Configured Status,Created Time,Destination Type,Effective Status,End Time,Id (Ad Set History),Instagram Actor Id,Is Dynamic Creative,Learning Stage Info Attribution Windows,Learning Stage Info Status,Multi Optimization Goal Weight,Name (Ad Set History),Optimization Goal,Optimization Sub Event,Promoted Object Application Id,Promoted Object Custom Event Type,Promoted Object Event Id,Promoted Object Object Store Url,Promoted Object Offer Id,Promoted Object Page Id,Promoted Object Pixel Id,Promoted Object Place Page Set Id,Promoted Object Product Catalog Id,Promoted Object Product Set Id,Recurring Budget Semantics,Review Feedback,Rf Prediction Id,Start Time,Status,Targeting App Install State,Targeting Audience Network Positions,Targeting College Years,Targeting Connections,Targeting Device Platforms,Targeting Education Majors,Targeting Education Schools,Targeting Education Statuses,Targeting Effective Audience Network Positions,Targeting Excluded Connections,Targeting Excluded Publisher Categories,Targeting Excluded Publisher List Ids,Targeting Excluded User Device,Targeting Exclusions,Targeting Facebook Positions,Targeting Friends Of Connections,Targeting Geo Locations Countries,Targeting Geo Locations Location Types,Targeting Instagram Positions,Targeting Locales,Targeting Publisher Platforms,Targeting User Adclusters,Targeting User Device,Targeting User Os,Targeting Wireless Carrier,Targeting Work Employers,Targeting Work Positions,Updated Time,Use New App Click,Bid Amount,Bid Info Actions,Budget Remaining,Daily Budget,Daily Min Spend Target,Daily Spend Cap,Learning Stage Info Conversions,Learning Stage Info Last Sig Edit Ts,Lifetime Budget,Lifetime Imps,Lifetime Min Spend Target,Lifetime Spend Cap,Targeting Age Max,Targeting Age Min,behaviors,work_positions,income,education_statuses,family_statuses,interests
5/3/2022 9:02:49 AM,2639464932933985,23847729426800659,,,IMPRESSIONS,23848968516810659,ARCHIVED,11/9/2021 7:49:29 PM,UNDEFINED,ARCHIVED,,23848968518160659,,False,,,UNDEFINED,TOF -Female | 25-65+ | Father's Day | Moms,OFFSITE_CONVERSIONS,NONE,,PURCHASE,,,,,132547158685605,,,,False,,,11/9/2021 7:49:29 PM,ARCHIVED,,,,,,,,,,,,,,,,,"[
  ""US""
]","[
  ""home"",
  ""recent""
]",,,,,,,,,,1/23/2022 7:23:02 PM,False,,,0,,,,,,,0,,,65,25,0,0,0,0, Parents(All),Father'sDay and Father'sDay(UnitedStates)
5/3/2022 9:02:49 AM,2639464932933985,23847374157350659,,,IMPRESSIONS,23847374157320659,PAUSED,4/15/2021 10:12:47 PM,UNDEFINED,PAUSED,,23847374848680659,,False,,,UNDEFINED,Male | 25 - 65+| Cooking/Homeschooling Interests + Parents,OFFSITE_CONVERSIONS,NONE,,PURCHASE,,,,,132547158685605,,,,False,,,4/15/2021 10:12:47 PM,PAUSED,,,,,,,,,,,,,,,,,"[
  ""US""
]","[
  ""home"",
  ""recent""
]",,,,,,,,,,8/11/2021 2:19:26 PM,False,,,0,,,,,,,0,,,65,25,0,0,0,0, Parents(All),Crafts and Homeschooling and Cakedecorating and CookingandBaking and Crafty and Childdevelopment and KidsActivities and FunCraftsKids
5/3/2022 9:02:49 AM,2639464932933985,23847396115260659,,,IMPRESSIONS,23849574200040659,PAUSED,1/23/2022 7:07:00 PM,UNDEFINED,PAUSED,,23849574200030659,,False,,,UNDEFINED,MOF - Website Visitors/Page Engagers 180D,OFFSITE_CONVERSIONS,NONE,,PURCHASE,,,,,132547158685605,,,,False,,,1/23/2022 7:07:00 PM,PAUSED,,,,,,,,,,,,,,,,,"[
  ""US""
]","[
  ""home"",
  ""recent""
]",,,,,,,,,,1/23/2022 7:07:00 PM,False,,,0,,500,,,,,0,,,65,18,0,0,0,0,0,0
5/3/2022 9:02:49 AM,2639464932933985,0,,LOWEST_COST_WITHOUT_CAP,IMPRESSIONS,23847960361160659,ARCHIVED,7/7/2021 3:14:50 PM,UNDEFINED,ARCHIVED,,23847960361240659,,False,,,UNDEFINED,New Ad Set,OFFSITE_CONVERSIONS,NONE,,ADD_TO_CART,,,,,132547158685605,,,,True,,,7/7/2021 3:14:50 PM,ARCHIVED,,,,,,,,,,,,,,,,,"[
  ""US""
]","[
  ""home"",
  ""recent""
]",,,,,,,,,,7/7/2021 3:16:10 PM,False,,,2000,2000,,,,,0,0,,,65,18,0,0,0,0,0,0
5/3/2022 9:02:49 AM,2639464932933985,23847955573710659,,,IMPRESSIONS,23848968516810659,ARCHIVED,11/9/2021 7:49:40 PM,UNDEFINED,ARCHIVED,,23848968518210659,,False,,,UNDEFINED,LLA 1%,OFFSITE_CONVERSIONS,NONE,,PURCHASE,,,,,132547158685605,,,,False,,,11/9/2021 7:49:40 PM,ARCHIVED,,,,,,,,,,,,,,,,,"[
  ""US""
]","[
  ""home"",
  ""recent""
]",,,,,,,,,,1/23/2022 7:23:02 PM,False,,,0,,,,,,,0,,,65,25,0,0,0,0,0,0
5/3/2022 9:02:49 AM,2639464932933985,23847396172890659,,,IMPRESSIONS,23849574287010659,ACTIVE,1/23/2022 7:20:13 PM,UNDEFINED,CAMPAIGN_PAUSED,,23849574287080659,,False,,,UNDEFINED,BOF - VC ATC 14D,OFFSITE_CONVERSIONS,NONE,,PURCHASE,,,,,132547158685605,,,,False,,,1/23/2022 7:20:14 PM,ACTIVE,,,,,,,,,,,,,,,,,"[
  ""US""
]","[
  ""home"",
  ""recent""
]",,,,,,,,,,1/23/2022 7:20:13 PM,False,,,0,,,,,,,0,,,65,18,0,0,0,0,0,0
5/3/2022 9:02:49 AM,2639464932933985,23847478712620659,,,IMPRESSIONS,23848968516810659,ARCHIVED,11/9/2021 7:49:32 PM,UNDEFINED,ARCHIVED,,23848968518110659,,False,,,UNDEFINED,LLA Email 2%,OFFSITE_CONVERSIONS,NONE,,PURCHASE,,,,,132547158685605,,,,False,,,11/9/2021 7:49:32 PM,ARCHIVED,,,,,,,,,,,,,,,,,"[
  ""US""
]","[
  ""home"",
  ""recent""
]",,,,,,,,,,1/23/2022 7:23:02 PM,False,,,0,,,,,,,0,,,65,18,0,0,0,0,0,0
5/3/2022 9:02:49 AM,2639464932933985,23849851851620659,,,IMPRESSIONS,23849574292260659,PAUSED,3/8/2022 8:20:29 AM,UNDEFINED,PAUSED,,23849871434150659,,False,,,UNDEFINED,INT: crafts Easter,OFFSITE_CONVERSIONS,NONE,,PURCHASE,,,,,132547158685605,,,,False,,,3/8/2022 8:20:29 AM,PAUSED,,,,,,,,,,,,,,,,,"[
  ""US""
]","[
  ""home"",
  ""recent""
]",,,,,,,,,,4/15/2022 12:31:47 AM,False,,,0,,,,,,,0,,,60,24,0,0,0,0,0,KidsActivities and FunCraftsKids
5/3/2022 9:02:49 AM,2639464932933985,23850002288540659,,,IMPRESSIONS,23850015927670659,ACTIVE,3/21/2022 6:33:32 PM,UNDEFINED,CAMPAIGN_PAUSED,,23850015928900659,,False,,,UNDEFINED,INT: crafts 2,OFFSITE_CONVERSIONS,NONE,,PURCHASE,,,,,132547158685605,,,,False,,,3/21/2022 6:33:33 PM,ACTIVE,,,,,,,,,,,,,,,,,"[
  ""US""
]","[
  ""home"",
  ""recent""
]",,,,,,,,,,3/24/2022 7:15:23 AM,False,,,0,,500,,,,,0,,,55,25,0,0,0,0,0,Homeschooling and Cakedecorating and KidsActivities and FunCraftsKids
5/3/2022 9:02:49 AM,2639464932933985,23847374157350659,,,IMPRESSIONS,23847374157320659,PAUSED,7/6/2021 6:02:09 AM,UNDEFINED,PAUSED,,23847949915340659,,False,,,UNDEFINED,TOF -Female | 25-55 | Crafts/Baking/Homeschooling Interests + Parents,OFFSITE_CONVERSIONS,NONE,,PURCHASE,,,,,132547158685605,,,,False,,,7/6/2021 6:02:09 AM,PAUSED,,,,,,,,,,,,,,,,,"[
  ""US""
]","[
  ""home"",
  ""recent""
]",,,,,,,,,,8/11/2021 2:19:26 PM,False,,,0,,2000,,,,,0,,,55,25,0,0,0,0, Parents(All),Crafts and Baking and Homeschooling and KidsActivities and FunCraftsKids
5/3/2022 9:02:49 AM,2639464932933985,23847478712620659,,,IMPRESSIONS,23847374157320659,PAUSED,8/12/2021 7:55:06 AM,UNDEFINED,PAUSED,,23848215584870659,,False,,,UNDEFINED,LLA Email 2% - b2s,OFFSITE_CONVERSIONS,NONE,,PURCHASE,,,,,132547158685605,,,,False,,,8/12/2021 7:55:07 AM,PAUSED,,,,,,,,,,,,,,,,,"[
  ""US""
]","[
  ""home"",
  ""recent""
]",,,,,,,,,,8/14/2021 3:04:27 AM,False,,,0,,4000,,,,,0,,,65,18,0,0,0,0,0,0
5/3/2022 9:02:49 AM,2639464932933985,23849736115920659,,,IMPRESSIONS,23849574292260659,PAUSED,2/15/2022 1:35:02 AM,UNDEFINED,PAUSED,,23849736122900659,,False,,,UNDEFINED,LAL ATC 1%,OFFSITE_CONVERSIONS,NONE,,PURCHASE,,,,,132547158685605,,,,False,,,2/15/2022 1:35:02 AM,PAUSED,,,,,,,,,,,,,,,,,"[
  ""US""
]","[
  ""home"",
  ""recent""
]",,,,,,,,,,3/4/2022 6:19:55 PM,False,,,0,,,,,,,0,,,65,18,0,0,0,0,0,0
5/3/2022 9:02:49 AM,2639464932933985,23848542770890659,,,IMPRESSIONS,23849574159760659,ARCHIVED,1/23/2022 6:56:15 PM,UNDEFINED,ARCHIVED,,23849574159580659,,False,,,UNDEFINED,LLA PUR 1%,OFFSITE_CONVERSIONS,NONE,,PURCHASE,,,,,132547158685605,,,,False,,,1/23/2022 6:56:15 PM,ARCHIVED,,,,,,,,,,,,,,,,,"[
  ""US""
]","[
  ""home"",
  ""recent""
]",,,,,,,,,,1/23/2022 7:03:29 PM,False,,,0,,,,,,,0,,,65,18,0,0,0,0,0,0
5/3/2022 9:02:49 AM,2639464932933985,0,,,IMPRESSIONS,23844552078620659,ACTIVE,4/1/2020 10:27:41 PM,UNDEFINED,CAMPAIGN_PAUSED,4/5/2020 10:27:41 PM,23844552078710659,,False,,,UNDEFINED,Instagram Post: Color My Cookie Easter is live on...,LINK_CLICKS,NONE,,,,,,,,,,,False,,,4/1/2020 10:27:48 PM,ACTIVE,,,,,"[
  ""mobile""
]",,,,,,,,,,,,,"[
  ""home""
]","[
  ""stream"",
  ""story""
]",,"[
  ""instagram""
]",,,,,,,4/1/2020 10:27:41 PM,False,706,706,0,,,,,,,0,,,45,25,0,0,0,0,0,0
5/3/2022 9:02:49 AM,2639464932933985,23847374157350659,,,IMPRESSIONS,23847396115110659,PAUSED,4/19/2021 6:22:10 AM,UNDEFINED,PAUSED,,23847396115260659,,False,,,UNDEFINED,MOF - Website Visitors/Page Engagers 180D,OFFSITE_CONVERSIONS,NONE,,PURCHASE,,,,,132547158685605,,,,False,,,4/19/2021 6:22:10 AM,PAUSED,,,,,,,,,,,,,,,,,"[
  ""US""
]","[
  ""home"",
  ""recent""
]",,,,,,,,,,8/27/2021 12:15:54 AM,False,,,0,,500,,,,,0,,,65,18,0,0,0,0,0,0
5/3/2022 9:02:49 AM,2639464932933985,23847374157350659,,,IMPRESSIONS,23847374157320659,PAUSED,7/6/2021 6:52:54 AM,UNDEFINED,PAUSED,,23847950156410659,,False,,,UNDEFINED,TOF  | 25-55 | Birthdays,OFFSITE_CONVERSIONS,NONE,,PURCHASE,,,,,132547158685605,,,,False,,,7/6/2021 6:52:54 AM,PAUSED,,,,,,,,,,,,,,,,,"[
  ""US""
]","[
  ""home"",
  ""recent""
]",,,,,,,,,,8/11/2021 2:19:26 PM,False,,,0,,,,,,,0,,,55,25,0,0,0,0, Parents(All),GreatBirthdayPartyIdeas and BirthdayGifts and Birthdaycake and Children'sparty and PartySupplies
5/3/2022 9:02:49 AM,2639464932933985,0,,,IMPRESSIONS,23844551566200659,ACTIVE,4/1/2020 6:43:14 PM,UNDEFINED,CAMPAIGN_PAUSED,4/5/2020 6:43:14 PM,23844551566310659,,False,,,UNDEFINED,Instagram Post: Woot! Woot! 🔔🔔🔔 We have our first...,LINK_CLICKS,NONE,,,,,,,,,,,False,,,4/1/2020 6:43:19 PM,ACTIVE,,,,,"[
  ""mobile""
]",,,,,,,,,,,,,"[
  ""home""
]","[
  ""stream"",
  ""story""
]",,"[
  ""instagram""
]",,,,,,,4/1/2020 6:43:14 PM,False,706,706,0,,,,,,,0,,,45,25,0,0,0,0,0,0
5/3/2022 9:02:49 AM,2639464932933985,23850002288540659,,,IMPRESSIONS,23850164400390659,ACTIVE,4/8/2022 7:19:01 PM,UNDEFINED,CAMPAIGN_PAUSED,,23850164400650659,,False,,,UNDEFINED,INT: crafts 2 - Copy,OFFSITE_CONVERSIONS,NONE,,PURCHASE,,,,,132547158685605,,,,False,,,4/8/2022 7:19:01 PM,ACTIVE,,,,,,,,,,,,,,,,,"[
  ""US""
]","[
  ""home"",
  ""recent""
]",,,,,,,,,,4/10/2022 5:51:51 PM,False,,,0,,,,,,,0,,,55,25,0,0,0,0,0,Homeschooling and Cakedecorating and KidsActivities and FunCraftsKids
5/3/2022 9:02:49 AM,2639464932933985,0,,LOWEST_COST_WITHOUT_CAP,IMPRESSIONS,23850078657710659,ACTIVE,3/29/2022 10:27:22 PM,UNDEFINED,CAMPAIGN_PAUSED,,23850078657740659,,False,,,UNDEFINED,Baby Showers,OFFSITE_CONVERSIONS,NONE,,PURCHASE,,,,,132547158685605,,,,True,,,3/29/2022 10:27:23 PM,ACTIVE,,,,,,,,,,,,,,,,,"[
  ""US""
]","[
  ""home"",
  ""recent""
]",,,,,,,,,,3/29/2022 10:27:22 PM,False,,,1500,1500,,,,,0,0,,,55,25,0,0,0,0,0, Babyshower
5/3/2022 9:02:49 AM,2639464932933985,23848542770890659,,,IMPRESSIONS,23848542770840659,ACTIVE,9/20/2021 1:15:24 AM,UNDEFINED,CAMPAIGN_PAUSED,,23848542932260659,,False,,,UNDEFINED,LLA Email 2%,OFFSITE_CONVERSIONS,NONE,,PURCHASE,,,,,132547158685605,,,,False,,,9/20/2021 1:15:24 AM,ACTIVE,,,,,,,,,,,,,,,,,"[
  ""US""
]","[
  ""home"",
  ""recent""
]",,,,,,,,,,9/20/2021 1:15:34 AM,False,,,0,,,,,,,0,,,65,18,0,0,0,0,0,0
5/3/2022 9:02:49 AM,2639464932933985,23849851851620659,,,IMPRESSIONS,23849574292260659,PAUSED,3/4/2022 6:02:01 PM,UNDEFINED,PAUSED,3/14/2022 2:59:00 AM,23849875868730659,,False,,,UNDEFINED,INT: St Patricks - Cities - Crafts,OFFSITE_CONVERSIONS,NONE,,PURCHASE,,,,,132547158685605,,,,False,,,3/4/2022 6:02:01 PM,PAUSED,,,,,,,,,,,,,,,,,,"[
  ""home""
]",,,,,,,,,,4/15/2022 12:30:08 AM,False,,,0,,,,,,,0,,,55,25,0,0,0,0,0,Homeschooling and Cakedecorating and KidsActivities and FunCraftsKids
5/3/2022 9:02:49 AM,2639464932933985,0,,,IMPRESSIONS,23847396172780659,ACTIVE,4/22/2021 7:27:27 PM,UNDEFINED,ACTIVE,,23847396172890659,,False,"[
  ""7d_click"",
  ""1d_view""
]",FAIL,UNDEFINED,BOF - VC ATC 14D,OFFSITE_CONVERSIONS,NONE,,PURCHASE,,,,,132547158685605,,,,False,,,4/22/2021 7:27:27 PM,ACTIVE,,,,,,,,,,,,,,,,,"[
  ""US""
]","[
  ""home"",
  ""recent""
]",,,,,,,,,,4/29/2021 4:21:19 PM,False,,,0,,,,27,1631588844,,0,,,65,18,0,0,0,0,0,0
5/3/2022 9:02:49 AM,2639464932933985,23849974506340659,,,IMPRESSIONS,23850015927670659,ACTIVE,3/21/2022 6:38:15 PM,UNDEFINED,CAMPAIGN_PAUSED,,23850015928960659,,False,,,UNDEFINED,Int: WatercolorPainting Females,OFFSITE_CONVERSIONS,NONE,,PURCHASE,,,,,132547158685605,,,,False,,,3/21/2022 6:38:16 PM,ACTIVE,,,,,,,,,,,,,,,,,"[
  ""US""
]","[
  ""home"",
  ""recent""
]",,,,,,,,,,3/24/2022 7:15:22 AM,False,,,0,,500,,,,,0,,,65,18,0,0,0,0,0, Watercolorpainting
5/3/2022 9:02:49 AM,2639464932933985,23847949915340659,,,IMPRESSIONS,23848968516810659,ARCHIVED,11/9/2021 7:49:16 PM,UNDEFINED,ARCHIVED,,23848968518220659,,False,,,UNDEFINED,TOF -Female | 25-55 | Crafts/Baking/Homeschooling Interests + Parents,OFFSITE_CONVERSIONS,NONE,,PURCHASE,,,,,132547158685605,,,,False,,,11/9/2021 7:49:16 PM,ARCHIVED,,,,,,,,,,,,,,,,,"[
  ""US""
]","[
  ""home"",
  ""recent""
]",,,,,,,,,,1/23/2022 7:23:02 PM,False,,,0,,2000,,,,,0,,,55,25,0,0,0,0, Parents(All),Crafts and Baking and Homeschooling and KidsActivities and FunCraftsKids
5/3/2022 9:02:49 AM,2639464932933985,23848377724540659,,,IMPRESSIONS,23848377724500659,ACTIVE,9/1/2021 10:17:58 PM,UNDEFINED,CAMPAIGN_PAUSED,,23848377912560659,,False,,,UNDEFINED,LAL email 2%,OFFSITE_CONVERSIONS,NONE,,PURCHASE,,,,,132547158685605,,,,False,,,9/1/2021 10:17:58 PM,ACTIVE,,,,,,,,,,,,,,,,,"[
  ""US""
]","[
  ""home"",
  ""recent""
]",,,,,,,,,,9/1/2021 10:18:13 PM,False,,,0,,,,,,,0,,,65,18,0,0,0,0,0,0
5/3/2022 9:02:49 AM,2639464932933985,23848215584870659,,,IMPRESSIONS,23848968516810659,ARCHIVED,11/9/2021 7:49:19 PM,UNDEFINED,ARCHIVED,,23848968516800659,,False,,,UNDEFINED,LLA Email 2% - b2s,OFFSITE_CONVERSIONS,NONE,,PURCHASE,,,,,132547158685605,,,,False,,,11/9/2021 7:49:19 PM,ARCHIVED,,,,,,,,,,,,,,,,,"[
  ""US""
]","[
  ""home"",
  ""recent""
]",,,,,,,,,,1/23/2022 7:23:02 PM,False,,,0,,4000,,,,,0,,,65,18,0,0,0,0,0,0
5/3/2022 9:02:49 AM,2639464932933985,23847928926740659,,,IMPRESSIONS,23849574287010659,PAUSED,1/23/2022 7:20:13 PM,UNDEFINED,PAUSED,,23849574287040659,,False,,,UNDEFINED,BOGO 50%,OFFSITE_CONVERSIONS,NONE,,PURCHASE,,,,,132547158685605,,,,False,,,1/23/2022 7:20:13 PM,PAUSED,,,,,,,,,,,,,,,,,"[
  ""US""
]","[
  ""home"",
  ""recent""
]",,,,,,,,,,1/23/2022 7:20:19 PM,False,,,0,,,,,,,0,,,65,18,0,0,0,0,0,0
5/3/2022 9:02:49 AM,2639464932933985,0,,,IMPRESSIONS,23844552078620659,ACTIVE,4/1/2020 10:27:41 PM,UNDEFINED,CAMPAIGN_PAUSED,4/5/2020 10:27:41 PM,23844552078720659,,False,,,UNDEFINED,Instagram Post: Color My Cookie Easter is live on...,POST_ENGAGEMENT,NONE,,,,,,,,,,,False,,,4/1/2020 10:27:48 PM,ACTIVE,,,,,"[
  ""mobile""
]",,,,,,,,,,,,,"[
  ""home""
]","[
  ""stream"",
  ""story""
]",,"[
  ""instagram""
]",,,,,,,4/1/2020 10:27:41 PM,False,321,321,0,,,,,,,0,,400,45,25,0,0,0,0,0,0
5/3/2022 9:02:49 AM,2639464932933985,23847955573710659,,,IMPRESSIONS,23847374157320659,PAUSED,7/21/2021 12:51:14 AM,UNDEFINED,PAUSED,,23848050054360659,,False,,,UNDEFINED,Christmas In July - Location Specific,OFFSITE_CONVERSIONS,NONE,,PURCHASE,,,,,132547158685605,,,,False,,,7/21/2021 12:51:14 AM,PAUSED,,,,,,,,,,,,,,,,,,"[
  ""home"",
  ""recent""
]",,,,,,,,,,8/11/2021 2:19:25 PM,False,,,0,,1500,,,,,0,,,55,25,0,0,0,0,0, Christmasandholidayseason
5/3/2022 9:02:49 AM,2639464932933985,23848542932260659,,,IMPRESSIONS,23848542770840659,ACTIVE,9/20/2021 1:18:20 AM,UNDEFINED,CAMPAIGN_PAUSED,,23848542945760659,,False,,,UNDEFINED,LLA ATC 1%,OFFSITE_CONVERSIONS,NONE,,PURCHASE,,,,,132547158685605,,,,False,,,9/20/2021 1:18:20 AM,ACTIVE,,,,,,,,,,,,,,,,,"[
  ""US""
]","[
  ""home"",
  ""recent""
]",,,,,,,,,,9/20/2021 1:18:30 AM,False,,,0,,,,,,,0,,,65,18,0,0,0,0,0,0
5/3/2022 9:02:49 AM,2639464932933985,23849736115920659,,,IMPRESSIONS,23850015927670659,PAUSED,3/21/2022 6:39:05 PM,UNDEFINED,PAUSED,,23850015928940659,,False,,,UNDEFINED,LAL PUR 3%,OFFSITE_CONVERSIONS,NONE,,PURCHASE,,,,,132547158685605,,,,False,,,3/21/2022 6:39:05 PM,PAUSED,,,,,,,,,,,,,,,,,"[
  ""US""
]","[
  ""home"",
  ""recent""
]",,,,,,,,,,4/11/2022 8:30:19 PM,False,,,0,,500,,,,,0,,,65,18,0,0,0,0,0,0
5/3/2022 9:02:49 AM,2639464932933985,0,,,IMPRESSIONS,23848377724500659,ACTIVE,9/1/2021 10:05:21 PM,UNDEFINED,CAMPAIGN_PAUSED,,23848377724540659,,False,,,UNDEFINED,broad audience,OFFSITE_CONVERSIONS,NONE,,PURCHASE,,,,,132547158685605,,,,False,,,9/1/2021 10:05:21 PM,ACTIVE,,,,,,,,,,,,,,,,,"[
  ""US""
]","[
  ""home"",
  ""recent""
]",,,,,,,,,,9/14/2021 12:02:48 AM,False,,,0,,,,,,,0,,,65,18,0,0,0,0,0,0
5/3/2022 9:02:49 AM,2639464932933985,0,,,IMPRESSIONS,23844556494580659,ACTIVE,4/2/2020 4:58:15 PM,UNDEFINED,CAMPAIGN_PAUSED,4/8/2020 4:58:15 PM,23844556494660659,,False,,,UNDEFINED,Instagram Post: We are having so much fun seeing...,POST_ENGAGEMENT,NONE,,,,,,,,,,,False,,,4/2/2020 4:58:20 PM,ACTIVE,,,,,"[
  ""mobile""
]",,,,,,,,,,,,,"[
  ""home""
]","[
  ""stream"",
  ""story""
]",,"[
  ""instagram""
]",,,,,,,4/2/2020 5:00:02 PM,False,321,321,0,,,,,,,0,,600,65,26,0,0,0,0,0,0
5/3/2022 9:02:49 AM,2639464932933985,0,,,IMPRESSIONS,23844561362540659,ACTIVE,4/3/2020 1:43:44 PM,UNDEFINED,CAMPAIGN_PAUSED,4/4/2020 1:43:44 PM,23844561362830659,,False,,,UNDEFINED,Instagram Post: Color My Cookie is not just for...,POST_ENGAGEMENT,NONE,,,,,,,,,,,False,,,4/3/2020 1:43:51 PM,ACTIVE,,,,,"[
  ""mobile""
]",,,,,,,,,,,,"[
  ""US""
]","[
  ""home""
]","[
  ""stream"",
  ""story""
]",,"[
  ""instagram""
]",,,,,,,4/3/2020 1:43:44 PM,False,321,321,0,,,,,,,0,,100,65,18,0,0,0,0,0,0
5/3/2022 9:02:49 AM,2639464932933985,23849574292400659,,,IMPRESSIONS,23849574292260659,PAUSED,3/4/2022 6:12:07 AM,UNDEFINED,PAUSED,,23849871181890659,,False,,,UNDEFINED,broad audience - New ads,OFFSITE_CONVERSIONS,NONE,,PURCHASE,,,,,132547158685605,,,,False,,,3/4/2022 6:12:07 AM,PAUSED,,,,,,,,,,,,,,,,,"[
  ""US""
]","[
  ""home"",
  ""recent""
]",,,,,,,,,,4/15/2022 12:30:07 AM,False,,,0,,,,,,,0,,,65,18,0,0,0,0,0,0
5/3/2022 9:02:49 AM,2639464932933985,0,,,IMPRESSIONS,23844613118800659,ACTIVE,4/12/2020 12:06:21 AM,UNDEFINED,CAMPAIGN_PAUSED,4/17/2020 12:06:21 AM,23844613118860659,,False,,,UNDEFINED,Instagram Post: Wondering what makes...,LINK_CLICKS,NONE,,,,,,,,,,,False,,,4/12/2020 12:06:27 AM,ACTIVE,,,,,"[
  ""mobile""
]",,,,,,,,,,,,,"[
  ""home""
]","[
  ""stream"",
  ""story""
]",,"[
  ""instagram""
]",,,,,,,4/12/2020 12:06:21 AM,False,,,0,,,,,,,0,,,45,25,0,0,0,0,0,0
5/3/2022 9:02:49 AM,2639464932933985,23847729278240659,,,IMPRESSIONS,23848968516810659,ARCHIVED,11/9/2021 7:49:03 PM,UNDEFINED,ARCHIVED,,23848968518180659,,False,,,UNDEFINED,TOF -Female | Female | 25-65+ | Kid Activities | Interests,OFFSITE_CONVERSIONS,NONE,,PURCHASE,,,,,132547158685605,,,,False,,,11/9/2021 7:49:03 PM,ARCHIVED,,,,,,,,,,,,,,,,,"[
  ""US""
]","[
  ""home"",
  ""recent""
]",,,,,,,,,,1/23/2022 7:23:02 PM,False,,,0,,,,,,,0,,,65,25,0,0,0,0,0,KidActivities and Cardmaking and FamilyActivities and KidsActivities and FunCraftsKids
5/3/2022 9:02:49 AM,2639464932933985,23847478712620659,,,IMPRESSIONS,23847374157320659,PAUSED,7/7/2021 12:32:17 AM,UNDEFINED,PAUSED,,23847955573710659,,False,,,UNDEFINED,LLA 1%,OFFSITE_CONVERSIONS,NONE,,PURCHASE,,,,,132547158685605,,,,False,,,7/7/2021 12:32:18 AM,PAUSED,,,,,,,,,,,,,,,,,"[
  ""US""
]","[
  ""home"",
  ""recent""
]",,,,,,,,,,8/11/2021 2:19:26 PM,False,,,0,,,,,,,0,,,65,25,0,0,0,0,0,0
5/3/2022 9:02:49 AM,2639464932933985,23848050054360659,,,IMPRESSIONS,23848968516810659,ARCHIVED,11/9/2021 7:49:04 PM,UNDEFINED,ARCHIVED,,23848968518230659,,False,,,UNDEFINED,Christmas In July - Location Specific,OFFSITE_CONVERSIONS,NONE,,PURCHASE,,,,,132547158685605,,,,False,,,11/9/2021 7:49:04 PM,ARCHIVED,,,,,,,,,,,,,,,,,,"[
  ""home"",
  ""recent""
]",,,,,,,,,,1/23/2022 7:23:02 PM,False,,,0,,1500,,,,,0,,,55,25,0,0,0,0,0, Christmasandholidayseason
5/3/2022 9:02:49 AM,2639464932933985,23849574159750659,,,IMPRESSIONS,23849574159760659,ACTIVE,1/23/2022 7:05:23 PM,UNDEFINED,CAMPAIGN_PAUSED,,23849574195690659,,False,,,UNDEFINED,LLA email 2% (new),OFFSITE_CONVERSIONS,NONE,,PURCHASE,,,,,132547158685605,,,,False,,,1/23/2022 7:05:23 PM,ACTIVE,,,,,,,,,,,,,,,,,"[
  ""US""
]","[
  ""home"",
  ""recent""
]",,,,,,,,,,1/23/2022 7:05:37 PM,False,,,0,,,,,,,0,,,65,18,0,0,0,0,0,0
5/3/2022 9:02:49 AM,2639464932933985,0,,,IMPRESSIONS,23844541124170659,ACTIVE,3/30/2020 3:23:34 PM,UNDEFINED,CAMPAIGN_PAUSED,4/3/2020 3:23:34 PM,23844541124290659,,False,,,UNDEFINED,Instagram Post: Missing grandparents this spring?...,LINK_CLICKS,NONE,,,,,,,,,,,False,,,3/30/2020 3:23:40 PM,ACTIVE,,,,,"[
  ""mobile""
]",,,,,,,,,,,,,"[
  ""home""
]","[
  ""stream"",
  ""story""
]",,"[
  ""instagram""
]",,,,,,,3/30/2020 3:23:34 PM,False,706,706,0,,,,,,,0,,,50,25,0,0,0,0,0,Genealogy and Ancestry.com and FamilyHistoryCenter(LDSChurch) and Familytree and Parenting and Temple(LDSChurch) and FamilyHistoryLibrary and Family and Familyandrelationships
5/3/2022 9:02:49 AM,2639464932933985,0,,,IMPRESSIONS,23844537839670659,ACTIVE,3/30/2020 3:18:12 AM,UNDEFINED,CAMPAIGN_PAUSED,4/2/2020 3:18:12 AM,23844537839770659,,False,,,UNDEFINED,Instagram Post: Look at those tulips in this...,POST_ENGAGEMENT,NONE,,,,,,,,,,,False,,,3/30/2020 3:18:16 AM,ACTIVE,,,,,"[
  ""mobile""
]",,,,,,,,,,,,,"[
  ""home""
]","[
  ""stream"",
  ""story""
]",,"[
  ""instagram""
]",,,,,,,4/2/2020 5:00:02 PM,False,321,321,0,,,,,,,0,,300,65,26,0,0,0,0,0,0
